_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6698b09282df16123db15efe,,85.57,99.07,85.57,87.37,107;0;0;0,time,15,-1,3,15.01,0,14.85,false,false,english,none,normal,false,false,false,,1721282706000
669816e582df16123dad3952,,71.19,98.91,73.59,88.29,89;1;0;0,time,15,-1,1,15,0,5.98,false,false,english,none,normal,false,false,false,,1721243365000
669816cc82df16123dad3880,,71.13,97.85,74.33,71.03,89;2;0;0,time,15,-1,7,15.01,0,33.31,false,false,english,none,normal,false,false,false,,1721243340000
6697e2e682df16123dab2d3e,,71.97,95.83,75.97,75.26,90;2;0;0,time,15,-1,3,15.01,0,7.26,false,false,english,none,normal,false,false,false,,1721230054000
66977b9582df16123da72209,,64.77,96.55,67.96,69.03,81;0;0;1,time,15,-1,21,15.01,0,130.88,false,false,english,none,normal,false,false,false,,1721203605000
669778f382df16123da70af9,,67.97,97.73,67.97,67.74,85;0;0;0,time,15,-1,2,15.01,0,9.44,false,false,english,none,normal,false,false,false,,1721202931000
669778d382df16123da709ca,,68.76,94.06,78.36,77.34,86;1;0;1,time,15,-1,2,15.01,0,15.35,false,false,english,none,normal,false,false,false,,1721202899000
669778a082df16123da707f0,,76.75,96.15,83.15,85.61,96;1;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1721202848000
6697788882df16123da70719,,77.56,97.06,77.56,73.05,97;0;0;0,time,15,-1,1,15.01,0,4.79,false,false,english,none,normal,false,false,false,,1721202824000
6697787182df16123da70641,,55.19,96,57.58,60.02,69;1;0;0,time,15,-1,2,15,0,8.66,false,false,english,none,normal,false,false,false,,1721202801000
6697785682df16123da70567,,59.16,93.1,65.56,63.2,74;0;0;1,time,15,-1,4,15.01,0,20.09,false,false,english,none,normal,false,false,false,,1721202774000
6697744682df16123da6de4e,,70.37,96.81,75.16,74.29,88;2;0;0,time,15,-1,3,15.01,0,24.87,false,false,english,none,normal,false,false,false,,1721201734000
6697740e82df16123da6dc53,,73.57,98.92,73.57,70.44,92;0;0;0,time,15,-1,6,15.01,0,40.6,false,false,english,none,normal,false,false,false,,1721201678000
6697737c82df16123da6d768,,67.95,100,67.95,68,85;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1721201532000
6697736b82df16123da6d6d6,,74.39,92.23,79.19,74.57,93;3;0;0,time,15,-1,2,15,0,18.83,false,false,english,none,normal,false,false,false,,1721201515000
66960fc8c245cfb7569be20b,,69.57,94.29,82.37,84.35,87;2;0;1,time,15,-1,2,15.01,0,7.51,false,false,english,none,normal,false,false,false,,1721110472000
668e915d9b66a9bab0760ec6,,62.39,95.35,67.19,73.38,78;0;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1720619357000
668e914c9b66a9bab0760e15,,52.8,93.24,52.8,61.23,66;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1720619339000
668e913c9b66a9bab0760d66,,64.78,94.19,64.78,77.51,81;0;0;0,time,15,-1,6,15.01,0,44.22,false,false,english,none,normal,false,false,false,,1720619324000
668e7a689b66a9bab0750fef,,76.75,100,76.75,75.26,96;0;0;0,time,15,-1,4,15.01,0,20.87,false,false,english,none,normal,false,false,false,,1720613480000
668e6e009b66a9bab07495d0,,77.4,91.59,84.58,75.52,97;5;1;0,time,15,-1,7,15.04,0,38.81,false,false,english,none,normal,false,false,false,,1720610304000
668e6c9f9b66a9bab0748964,,74.35,97.96,77.55,76.38,93;0;0;1,time,15,-1,1,15.01,0,13.08,false,false,english,none,normal,false,false,false,,1720609951000
668e6c3f9b66a9bab07485ea,,3.2,75,3.2,0,4;0;0;0,time,15,-1,0,15,9,0,false,false,english,none,normal,false,false,false,,1720609855000
668e6c2e9b66a9bab0748546,,70.34,96.81,74.34,74.96,88;0;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1720609838000
668bca5f8fe0103e5f7b529b,,79.98,98.04,79.98,77.73,100;0;0;0,time,15,-1,5,15,0,23.21,false,false,english,none,normal,false,false,false,,1720437343000
668ab32f8fe0103e5f730e7c,,74.32,95.88,77.52,86.32,93;3;0;1,time,15,-1,9,15.02,0,34.79,false,false,english,none,normal,false,false,false,,1720365871000
668a68ad8fe0103e5f70946d,true,89.54,100,89.54,87.19,112;0;0;0,time,15,-1,9,15.01,0,40.96,false,false,english,none,normal,false,false,false,,1720346797000
668a67f08fe0103e5f708e76,,79.97,99.01,79.97,75.47,100;0;0;0,time,15,-1,8,15.01,0,55.73,false,false,english,none,normal,false,false,false,,1720346608000
668a66698fe0103e5f7081eb,,70.3,93.75,73.5,68.86,88;1;0;0,time,15,-1,3,15.02,0,19.8,false,false,english,none,normal,false,false,false,,1720346217000
668a65fa8fe0103e5f707e4a,,87.96,97.44,93.56,80.59,110;2;0;0,time,15,-1,1,15.01,0,13.58,false,false,english,none,normal,false,false,false,,1720346106000
668a65678fe0103e5f707a29,,80.77,97.25,87.17,89.38,101;2;0;1,time,15,-1,1,15.01,0,2.05,false,false,english,none,normal,false,false,false,,1720345959000
668a636b8fe0103e5f706ae8,,79.12,97.2,83.91,88.71,99;1;0;1,time,15,-1,1,15.02,0,10.37,false,false,english,none,normal,false,false,false,,1720345451000
668a634d8fe0103e5f7069fd,,73.59,89.62,82.38,83.28,92;6;0;1,time,15,-1,1,15,0,12.07,false,false,english,none,normal,false,false,false,,1720345421000
668a63288fe0103e5f7068dd,,85.58,100,85.58,83.92,107;0;0;0,time,15,-1,1,15,0,7.76,false,false,english,none,normal,false,false,false,,1720345384000
66897c178fe0103e5f6ada17,,69.56,95.7,72.76,71.03,87;1;0;1,time,15,-1,2,15.01,0,6.7,false,false,english,none,normal,false,false,false,,1720286231000
66897be68fe0103e5f6ad87c,,64,84.54,76,78.97,80;10;1;1,time,15,-1,1,15,0,5.32,false,false,english,none,normal,false,false,false,,1720286182000
66891d8e8fe0103e5f67aa44,,69.56,94.34,83.96,80.35,87;3;0;2,time,15,-1,1,15.01,0,2.3,false,false,english,none,normal,false,false,false,,1720262030000
66891d798fe0103e5f67a9a1,,82.39,97.17,82.39,76.62,103;0;0;0,time,15,-1,1,15,0,7.01,false,false,english,none,normal,false,false,false,,1720262009000
66891d268fe0103e5f67a730,,73.51,91.74,85.5,80.24,92;5;0;2,time,15,-1,1,15.02,0,8.62,false,false,english,none,normal,false,false,false,,1720261926000
66891d0b8fe0103e5f67a66b,,79.96,96.3,84.75,77.78,100;1;0;0,time,15,-1,4,15.01,0,23.16,false,false,english,none,normal,false,false,false,,1720261899000
66891cdf8fe0103e5f67a526,,55.19,80.37,83.18,87.6,69;10;0;4,time,15,-1,6,15,0,23.13,false,false,english,none,normal,false,false,false,,1720261855000
66891c428fe0103e5f67a06f,,69.53,95.96,78.32,76.66,87;1;0;2,time,15,-1,1,15.02,0,10.99,false,false,english,none,normal,false,false,false,,1720261698000
66891bdb8fe0103e5f679d51,,79.98,96.26,84.78,77.18,100;2;0;1,time,15,-1,2,15,0,11.43,false,false,english,none,normal,false,false,false,,1720261595000
66891bbd8fe0103e5f679c6e,,72.8,92.86,72.8,69.46,91;0;0;0,time,15,-1,3,15,0,10.34,false,false,english,none,normal,false,false,false,,1720261565000
66891adf8fe0103e5f6795be,,74.4,96.91,74.4,72.42,93;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1720261343000
66891acd8fe0103e5f67953d,,71.19,95,79.98,78.32,89;2;1;1,time,15,-1,5,15,0,18.47,false,false,english,none,normal,false,false,false,,1720261325000
66891aa48fe0103e5f679409,,78.39,96.33,87.19,82.26,98;1;1;1,time,15,-1,3,15,0,25.74,false,false,english,none,normal,false,false,false,,1720261284000
668919de8fe0103e5f678dee,,82.39,95.61,91.19,84.96,103;3;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1720261086000
668909e28fe0103e5f6715c0,,82.39,98.1,82.39,81.19,103;0;0;0,time,15,-1,1,15,0,5.99,false,false,english,none,normal,false,false,false,,1720256994000
668906a98fe0103e5f66fe01,,79.99,94.64,88.79,89.21,100;3;0;0,time,15,-1,4,15,0,19.45,false,false,english,none,normal,false,false,false,,1720256169000
6688759c8fe0103e5f63841a,,73.6,98,79.99,78.32,92;1;0;0,time,15,-1,5,15,0,27.78,false,false,english,none,normal,false,false,false,,1720219036000
668875688fe0103e5f63831f,,78.32,96.26,84.72,86.59,98;2;0;1,time,15,-1,5,15.02,0,41.08,false,false,english,none,normal,false,false,false,,1720218984000
668874ce8fe0103e5f63804f,,75.97,95.1,81.57,89,95;3;0;2,time,15,-1,1,15.01,0,5.63,false,false,english,none,normal,false,false,false,,1720218830000
668874b78fe0103e5f637fd7,,79.94,99.01,79.94,84.22,100;0;0;0,time,15,-1,8,15.01,0,47.82,false,false,english,none,normal,false,false,false,,1720218807000
668868e98fe0103e5f633f6f,,86.39,100,86.39,86.39,108;0;0;0,time,15,-1,2,15,0,9.96,false,false,english,none,normal,false,false,false,,1720215785000
668868cb8fe0103e5f633ecc,,69.6,94.95,76.79,78.72,87;1;0;2,time,15,-1,7,15,0,49.29,false,false,english,none,normal,false,false,false,,1720215755000
668868258fe0103e5f633b25,,75.99,97,79.99,85.86,95;2;0;1,time,15,-1,11,15,0,36.14,false,false,english,none,normal,false,false,false,,1720215589000
668867d58fe0103e5f633953,,83.09,98.17,87.08,86.27,104;1;0;1,time,15,-1,6,15.02,0,38.78,false,false,english,none,normal,false,false,false,,1720215509000
668571cb2bf96eebd6e4b96e,,60.8,93.1,67.2,74.66,76;1;0;2,time,15,-1,5,15,0,18.02,false,false,english,none,normal,false,false,false,,1720021451000
668570142bf96eebd6e4a559,,61.58,91.49,73.57,73,77;2;2;0,time,15,-1,4,15.01,0,21.59,false,false,english,none,normal,false,false,false,,1720021012000
668505c4dad499adcdbd0058,,83.91,97.27,87.11,79.07,105;1;0;0,time,15,-1,5,15.02,0,20.85,false,false,english,none,normal,false,false,false,,1719993796000
66840b2c71cb2c5f00c8209f,,72.74,93.2,81.53,82.47,91;5;0;1,time,15,-1,2,15.01,0,6.18,false,false,english,none,normal,false,false,false,,1719929644000
66840b0971cb2c5f00c81f18,,87.14,98.25,91.14,85.75,109;1;0;0,time,15,-1,1,15.01,0,1.47,false,false,english,none,normal,false,false,false,,1719929609000
6683f0db71cb2c5f00c70091,,73.58,91.59,85.57,88.71,92;6;0;2,time,15,-1,3,15.01,0,22.16,false,false,english,none,normal,false,false,false,,1719922907000
6683e90371cb2c5f00c6b325,,83.88,100,83.88,90.96,105;0;0;0,time,15,-1,4,15.02,0,29.78,false,false,english,none,normal,false,false,false,,1719920899000
6683aba871cb2c5f00c488db,,83.93,94.78,91.92,86.81,105;4;0;0,time,15,-1,13,15.01,0,60.16,false,false,english,none,normal,false,false,false,,1719905192000
66839fa771cb2c5f00c41c7f,,71.94,97.87,75.13,77.84,90;1;0;1,time,15,-1,7,15.01,0,41.36,false,false,english,none,normal,false,false,false,,1719902119000
66839f1071cb2c5f00c41742,,68.74,93.81,76.73,74.83,86;3;0;0,time,15,-1,10,15.01,0,23.31,false,false,english,none,normal,false,false,false,,1719901968000
66839e7b71cb2c5f00c41212,,76.61,97.96,78.21,89.01,96;2;0;0,time,15,-1,2,15.04,0,2.77,false,false,english,none,normal,false,false,false,,1719901819000
66839e6271cb2c5f00c41133,,63.2,91.58,75.19,75.09,79;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719901794000
66839e5071cb2c5f00c4107e,,68.75,93.68,74.34,76.46,86;3;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719901776000
66839e0571cb2c5f00c40db9,,68,97.73,68,63.26,85;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719901701000
66839dbf71cb2c5f00c40b30,,79.93,100,79.93,83.88,100;0;0;0,time,15,-1,3,15.01,0,21.6,false,false,english,none,normal,false,false,false,,1719901631000
66839bd871cb2c5f00c3f972,,67.08,91.75,75.07,69.67,84;3;0;2,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1719901144000
66839baa71cb2c5f00c3f7c2,,77.54,100,77.54,84.16,97;0;0;0,time,15,-1,8,15.01,0,54.87,false,false,english,none,normal,false,false,false,,1719901097000
66839af571cb2c5f00c3f1dc,,73.51,96.84,73.51,71.37,92;0;0;0,time,15,-1,8,15.02,0,54.96,false,false,english,none,normal,false,false,false,,1719900917000
6683994271cb2c5f00c3e31a,,61.55,98.72,61.55,50.35,77;0;0;0,time,15,-1,1,15.01,0,6.33,false,false,english,none,normal,false,false,false,,1719900482000
6683990571cb2c5f00c3e10b,,77.59,97,79.99,88.17,97;2;0;1,time,15,-1,1,15,0,1.24,false,false,english,none,normal,false,false,false,,1719900421000
6683989b71cb2c5f00c3dd24,,77.52,98,79.91,80.51,97;1;0;0,time,15,-1,1,15.02,0,4.74,false,false,english,none,normal,false,false,false,,1719900315000
6683985471cb2c5f00c3daa7,,75.97,98.96,75.97,81.25,95;0;0;0,time,15,-1,1,15.01,0,0.74,false,false,english,none,normal,false,false,false,,1719900244000
6683982571cb2c5f00c3d906,,79.98,96.26,85.58,83.13,100;2;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719900197000
66818a356dc967ef98f15b49,,71.1,85.59,88.67,85.36,89;12;0;1,time,15,-1,3,15.02,0,3.92,false,false,english,none,normal,false,false,false,,1719765557000
668180296dc967ef98f101dd,,68,95.19,83.19,88.87,85;2;0;1,time,15,-1,2,15,0,16.19,false,false,english,none,normal,false,false,false,,1719762985000
668180056dc967ef98f1008b,,80.79,92.98,91.19,85.75,101;5;0;3,time,15,-1,1,15,0,12.1,false,false,english,none,normal,false,false,false,,1719762949000
66817f926dc967ef98f0fc8c,,72,97.83,72,80.37,90;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719762834000
66817f826dc967ef98f0fbfd,,65.6,92.71,76.8,80.4,82;3;1;1,time,15,-1,1,15,0,6.82,false,false,english,none,normal,false,false,false,,1719762818000
66817f696dc967ef98f0fb09,,74.39,95.15,79.18,77.52,93;0;0;1,time,15,-1,1,15,0,3.45,false,false,english,none,normal,false,false,false,,1719762793000
667feece6dc967ef98e610e8,,84.76,100,84.76,81.76,106;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719660238000
667feebf6dc967ef98e61080,,71.19,93.27,83.18,77.99,89;4;0;1,time,15,-1,5,15,0,31,false,false,english,none,normal,false,false,false,,1719660223000
667fdadd6dc967ef98e577fc,,64,95.35,68,83.8,80;2;0;1,time,15,-1,2,15,0,4.03,false,false,english,none,normal,false,false,false,,1719655133000
667fd9746dc967ef98e56d33,,77.6,100,77.6,83.19,97;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719654772000
667fd9626dc967ef98e56cb0,,65.6,96.47,65.6,72.92,82;0;0;0,time,15,-1,7,15,0,18.19,false,false,english,none,normal,false,false,false,,1719654754000
667fd90c6dc967ef98e56a2b,,66.4,93.48,72.8,73.47,83;3;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719654668000
667fd6326dc967ef98e5552b,,71.17,95.79,74.37,78.69,89;1;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719653938000
667f053a6dc967ef98e0296b,,71.98,98.9,71.98,68.46,90;0;0;0,time,15,-1,1,15.01,0,12.16,false,false,english,none,normal,false,false,false,,1719600442000
667f04406dc967ef98e020be,,72,97.85,72,75.58,90;0;0;0,time,15,-1,1,15,0,0.89,false,false,english,none,normal,false,false,false,,1719600192000
667f040e6dc967ef98e01ef0,,67.2,95.65,72,76.29,84;1;0;0,time,15,-1,3,15,0,14.87,false,false,english,none,normal,false,false,false,,1719600142000
667f03e26dc967ef98e01d72,,66.4,97.7,69.6,77.13,83;1;0;0,time,15,-1,2,15,0,3.71,false,false,english,none,normal,false,false,false,,1719600098000
667f03c76dc967ef98e01c74,,62.4,93.98,62.4,74.56,78;0;0;0,time,15,-1,1,15,0,1.36,false,false,english,none,normal,false,false,false,,1719600071000
667f03b06dc967ef98e01bb6,,65.6,95.35,65.6,71.9,82;0;0;0,time,15,-1,1,15,0,9.05,false,false,english,none,normal,false,false,false,,1719600048000
667f03946dc967ef98e01add,,67.2,97.73,70.4,75.21,84;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719600020000
667f03846dc967ef98e01a59,,59.2,86.96,71.2,79.49,74;7;0;1,time,15,-1,2,15,0,6.87,false,false,english,none,normal,false,false,false,,1719600003000
667f035e6dc967ef98e01922,,70.38,95.74,72.78,73.64,88;0;0;1,time,15,-1,1,15,0,2.26,false,false,english,none,normal,false,false,false,,1719599966000
667f03416dc967ef98e01816,,76.79,97.98,78.39,83.59,96;1;0;0,time,15,-1,11,15,0,54.44,false,false,english,none,normal,false,false,false,,1719599937000
667f02e86dc967ef98e01516,,75.99,96.3,86.39,83.8,95;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719599848000
667f02d56dc967ef98e01482,,79.98,100,79.98,83.88,100;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719599829000
667f02bf6dc967ef98e013c4,,73.58,97.94,77.58,84.16,92;1;0;0,time,15,-1,1,15,0,12.01,false,false,english,none,normal,false,false,false,,1719599807000
667f02a06dc967ef98e012a1,,66.4,93.55,70.4,77.04,83;0;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719599776000
667f01c26dc967ef98e00b02,,69.6,95.92,78.39,75.72,87;1;1;1,time,15,-1,8,15,0,37.47,false,false,english,none,normal,false,false,false,,1719599554000
667ecdb76dc967ef98de0a40,,69.57,93.27,83.17,77.37,87;4;0;1,time,15,-1,9,15.01,0,45.66,false,false,english,none,normal,false,false,false,,1719586231000
667ecd646dc967ef98de06ca,,83.98,100,83.98,87.22,105;0;0;0,time,15,-1,4,15,0,25.57,false,false,english,none,normal,false,false,false,,1719586148000
667ecd376dc967ef98de04c2,,64.77,90,85.56,87.14,81;3;0;2,time,15,-1,5,15.01,0,16.91,false,false,english,none,normal,false,false,false,,1719586103000
667e7a456dc967ef98daefb9,,80.78,98.08,80.78,77.99,101;0;0;0,time,15,-1,6,15,0,32.27,false,false,english,none,normal,false,false,false,,1719564869000
667e5cc46dc967ef98d9f94b,,70.4,95.1,80,81.24,88;1;0;1,time,15,-1,5,15,0,10.45,false,false,english,none,normal,false,false,false,,1719557316000
667dcca66dc967ef98d62112,,70.4,93.62,70.4,77.08,88;0;0;0,time,15,-1,8,15,0,40.27,false,false,english,none,normal,false,false,false,,1719520422000
667d57d16dc967ef98d18b87,,68.8,97.85,74.4,81.19,86;0;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719490513000
667d57c06dc967ef98d18add,,79.98,98.11,84.78,84.1,100;1;0;0,time,15,-1,3,15,0,8.68,false,false,english,none,normal,false,false,false,,1719490496000
667d57466dc967ef98d1861d,,54.4,89.66,67.2,68.4,68;3;0;2,time,15,-1,2,15,0,9.4,false,false,english,none,normal,false,false,false,,1719490374000
667bc1d86dc967ef98c3a03f,,75.16,98,79.96,79.75,94;1;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719386584000
667bc1c46dc967ef98c39f8f,,79.19,100,79.19,82.68,99;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719386564000
667bc1b36dc967ef98c39ef8,,71.18,95.7,71.18,74.88,89;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719386547000
667bc1a46dc967ef98c39e7d,,75.97,97.98,79.17,68.81,95;1;0;0,time,15,-1,12,15.01,0,82.02,false,false,english,none,normal,false,false,false,,1719386532000
667a801d6dc967ef98b87b9c,,79.94,97.14,83.14,80.48,100;1;0;0,time,15,-1,10,15.01,0,44.89,false,false,english,none,normal,false,false,false,,1719304221000
667a7e186dc967ef98b86834,,70.38,97.78,70.38,78.06,88;0;0;0,time,15,-1,1,15.01,0,1.62,false,false,english,none,normal,false,false,false,,1719303704000
667a7e026dc967ef98b86764,,80.79,99.02,80.79,84.62,101;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719303682000
667a7df06dc967ef98b866c6,,83.19,99.05,83.19,72.9,104;0;0;0,time,15,-1,2,15,0,9.23,false,false,english,none,normal,false,false,false,,1719303664000
667a7d396dc967ef98b8604d,,77.54,98.06,82.34,85.09,97;1;0;0,time,15,-1,4,15.01,0,18.97,false,false,english,none,normal,false,false,false,,1719303481000
667a72e26dc967ef98b805cd,,71.96,96.77,71.96,74.88,90;0;0;0,time,15,-1,6,15.01,0,43.21,false,false,english,none,normal,false,false,false,,1719300834000
667a728b6dc967ef98b802aa,,79.11,97.06,79.11,84.62,99;0;0;0,time,15,-1,1,15.02,0,1.78,false,false,english,none,normal,false,false,false,,1719300747000
667a72526dc967ef98b8009e,,78.33,98.11,84.72,86.86,98;1;0;0,time,15,-1,2,15.01,0,4.8,false,false,english,none,normal,false,false,false,,1719300690000
667a71c06dc967ef98b7fbd7,,71.2,98.9,71.2,66.78,89;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719300544000
667a71ae6dc967ef98b7fb4b,,75.97,97.94,75.97,71.84,95;0;0;0,time,15,-1,2,15.01,0,2.62,false,false,english,none,normal,false,false,false,,1719300526000
6678040f6dc967ef98a3fe0a,,73.54,95.05,79.94,73.73,92;3;0;1,time,15,-1,4,15.01,0,7.63,false,false,english,none,normal,false,false,false,,1719141391000
667803d06dc967ef98a3fbbb,,65.49,94.25,65.49,76.28,82;0;0;0,time,15,-1,1,15.03,0,6.92,false,false,english,none,normal,false,false,false,,1719141328000
667803b76dc967ef98a3fadd,,69.58,97.75,69.58,67.75,87;0;0;0,time,15,-1,5,15.01,0,32.18,false,false,english,none,normal,false,false,false,,1719141303000
6678035d6dc967ef98a3f7c1,,65.54,89.58,75.13,72.76,82;6;0;0,time,15,-1,1,15.01,0,3.45,false,false,english,none,normal,false,false,false,,1719141213000
667803436dc967ef98a3f6e4,true,77.16,94.57,87.95,81.63,193;5;2;0,time,30,-1,2,30.02,0,28.64,false,false,english,none,normal,false,false,false,,1719141187000
667800856dc967ef98a3e01b,true,70.37,97.84,71.97,70.37,176;0;0;1,time,30,-1,5,30.01,0,41.46,false,false,english,none,normal,false,false,false,,1719140485000
6677ff836dc967ef98a3d858,,73.6,95.88,73.6,81.39,92;0;0;0,time,15,-1,4,15,0,11.55,false,false,english,none,normal,false,false,false,,1719140227000
6677ff4f6dc967ef98a3d693,,75.15,100,75.15,82.07,94;0;0;0,time,15,-1,1,15.01,0,13.99,false,false,english,none,normal,false,false,false,,1719140175000
6677f2286dc967ef98a36935,,65.59,96.47,65.59,82.16,82;0;0;0,time,15,-1,1,15,0,13.82,false,false,english,none,normal,false,false,false,,1719136808000
6677f1f86dc967ef98a367a0,,64.8,89.8,78.4,87.67,81;6;1;2,time,15,-1,2,15,0,10.85,false,false,english,none,normal,false,false,false,,1719136760000
6677f1296dc967ef98a36105,,68.8,95.7,73.6,73.53,86;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136553000
6677f1176dc967ef98a3606d,,57.6,87.21,66.4,63.17,72;5;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136535000
6677f0fd6dc967ef98a35f8b,,68.79,89.11,79.18,78.67,86;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136509000
6677f0786dc967ef98a35b7f,,72.79,93.14,79.19,79.06,91;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719136376000
6677f0426dc967ef98a359c9,,81.52,100,81.52,82.96,102;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1719136322000
6677f0176dc967ef98a35856,,73.54,92.31,82.33,77.37,92;5;0;1,time,15,-1,16,15.01,0,71.63,false,false,english,none,normal,false,false,false,,1719136279000
6675db686dc967ef989545b8,,70.35,88.5,88.73,83.3,88;5;2;1,time,15,-1,2,15.01,0,2.35,false,false,english,none,normal,false,false,false,,1718999912000
66733c996dc967ef987ee058,,73.55,96.84,73.55,76.46,92;0;0;0,time,15,-1,8,15.01,0,45.67,false,false,english,none,normal,false,false,false,,1718828185000
66733c506dc967ef987eddcc,,80.71,98.06,80.71,69.06,101;0;0;0,time,15,-1,4,15.02,0,11.23,false,false,english,none,normal,false,false,false,,1718828112000
66733bb36dc967ef987ed88c,,84.79,100,84.79,90.38,106;0;0;0,time,15,-1,3,15,0,15.03,false,false,english,none,normal,false,false,false,,1718827955000
66733b4b6dc967ef987ed55a,,75.98,98.04,80.78,80.49,95;0;0;2,time,15,-1,4,15,0,7.88,false,false,english,none,normal,false,false,false,,1718827851000
667339156dc967ef987ec2bb,,86.37,99.08,86.37,82.98,108;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1718827285000
667338dd6dc967ef987ec110,,71.19,97.85,73.59,75.58,89;1;0;0,time,15,-1,3,15,0,15.39,false,false,english,none,normal,false,false,false,,1718827229000
667338b86dc967ef987ebff1,,67.18,94.06,79.98,73.73,84;2;1;0,time,15,-1,3,15,0,10.33,false,false,english,none,normal,false,false,false,,1718827192000
6673389a6dc967ef987ebf0a,,64.76,95.6,70.35,61.26,81;0;0;1,time,15,-1,14,15.01,0,65.86,false,false,english,none,normal,false,false,false,,1718827162000
667338116dc967ef987ebad5,,78.35,98.06,81.55,76.3,98;0;0;1,time,15,-1,8,15.01,0,50.82,false,false,english,none,normal,false,false,false,,1718827025000
663f9efb866cd8bb798dba57,,82.39,98.1,82.39,81.19,103;0;0;0,time,15,-1,13,15,0,52.34,false,false,english,none,normal,false,false,false,,1715445499000
663f9ea5866cd8bb798db6f8,,64,88.46,80.8,79.29,80;7;0;3,time,15,-1,27,15,0,98.84,false,false,english,none,normal,false,false,false,,1715445413000
663f9d86866cd8bb798dab99,,82.39,97.2,82.39,84.76,103;0;0;0,time,15,-1,11,15,0,55.58,false,false,english,none,normal,false,false,false,,1715445126000
663f9d32866cd8bb798da88e,,75.2,93.4,81.6,79.68,94;2;0;0,time,15,-1,7,15,0,29.54,false,false,english,none,normal,false,false,false,,1715445042000
663f9ad9866cd8bb798d922c,,75.91,96.15,82.3,84.68,95;1;1;0,time,15,-1,22,15.02,0,92.31,false,false,english,none,normal,false,false,false,,1715444441000
65f7ffad9c9c7becc543f133,,86.39,100,86.39,84.62,108;0;0;0,time,15,-1,1,15,0,0.94,false,false,english,none,normal,false,false,false,,1710751661000
65f5e07a9c9c7becc53464bd,,79.19,97.12,81.59,87.69,99;0;0;1,time,15,-1,6,15,0,49.02,false,false,english,none,normal,false,false,false,,1710612602000
65f5bd919c9c7becc5331ede,,67.93,93.07,78.32,73.73,85;2;0;1,time,15,-1,4,15.02,0,10.36,false,false,english,none,normal,false,false,false,,1710603665000
65f5bd539c9c7becc5331c6d,true,72.77,95.79,72.77,68.08,91;0;0;0,time,15,-1,1,15.01,0,3.33,false,false,english,none,expert,false,false,false,,1710603603000
65f5bd399c9c7becc5331b54,,59.19,82.18,76.79,77.99,74;9;1;1,time,15,-1,6,15,0,60.41,false,false,english,none,normal,false,false,false,,1710603577000
65edff4ed7bfb8ea573f9978,true,89.52,100,89.52,85.44,112;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1710096206000
